,id,img,label,text,split,text_idx,pseudo_text_idx,pseudo_img_idx,gold_pc,gold_attack,pc,attack,disability_gold_pc,nationality_gold_pc,pc_empty_gold_pc,race_gold_pc,religion_gold_pc,sex_gold_pc,attack_empty_gold_attack,contempt_gold_attack,dehumanizing_gold_attack,exclusion_gold_attack,inciting_violence_gold_attack,inferiority_gold_attack,mocking_gold_attack,slurs_gold_attack,disability_pc,nationality_pc,pc_empty_pc,race_pc,religion_pc,sex_pc,attack_empty_attack,contempt_attack,dehumanizing_attack,exclusion_attack,inciting_violence_attack,inferiority_attack,mocking_attack,slurs_attack,caption
4195,7164,img/07164.png,0,i promise i promise. i promise. i deliver,train,3772,4210,4087,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a picture of an old man and a woman laughing and a picture of a person
4196,51046,img/51046.png,0,shut up you meathead,train,2244,708,5325,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,an older man wearing glasses and a black tuxedo
4197,54710,img/54710.png,0,can't snort coke through a rolled-up bitcoin,train,3773,1832,1737,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man in a suit and tie holding his finger up to a light
4198,46293,img/46293.png,0,"""the road to give a fuck.... is that way!"" """,train,3774,6955,6810,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,an image of a chimpanzee sitting on the grass
4199,39504,img/39504.png,0,this dude wants to use the same restroom as your daughter liberals call you a bigot if you object,train,1700,557,6366,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a woman wearing a green dress with flowers and a black purse
4200,75160,img/75160.png,0,problem solutions,train,3775,2360,2230,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a collage of four bowls of food and a cat eating
4201,31256,img/31256.png,1,i'm responisble for the deaths of over 50 million people! so another dozen or so won't hurt! *click!,train,3776,3307,1034,['religion'],['mocking'],['religion'],"['mocking', 'inciting_violence']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,a man talking on a cell phone in a mirror
4202,16093,img/16093.png,0,when they laugh about your 9cm in the change room but they haven't seen you're 9 mm yet,train,3777,1084,4271,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,an image of a gun in front of a computer screen
4203,45819,img/45819.png,1,when you're caught staring at a goat and your wife gives you that face,train,3695,1069,1035,['religion'],['dehumanizing'],"['race', 'religion']",['dehumanizing'],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,a woman wearing a black hijab and a black dress
4204,78192,img/78192.png,1,"i just got out of church.. just kidding, i'm not that fucking retarded.",train,3778,401,276,['disability'],['inferiority'],"['disability', 'religion']","['inferiority', 'contempt']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,a man is smiling and looking at the camera with a screenshot of the command line
4205,68094,img/68094.png,1,black boyfriend white boyfriend,train,3779,1085,4523,['race'],['dehumanizing'],['race'],"['inferiority', 'dehumanizing', 'inciting_violence']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,a collage of photos of a woman with curly hair and a woman with a
4206,52301,img/52301.png,0,"let me be clear.... if i had a son, he would look like harambe",train,3780,939,3181,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a portrait of a gorilla in the jungle
4207,76582,img/76582.png,0,how my friends introduce me she's our friend and she's crazy!,train,3781,4803,1036,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man in a suit and a blue tie is pointing at something
4208,75163,img/75163.png,0,number 1 side effect of steroids acting like a douchebag,train,3782,6887,6732,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man in red shorts standing next to a pair of weights
4209,20948,img/20948.png,1,"trumpanzees when are you low skilled, white trash motherfuckers gonna get busy doing all the jobs mexicans used to do? we're waiting",train,3783,2097,1971,"['race', 'nationality']",['dehumanizing'],"['nationality', 'race']","['dehumanizing', 'contempt']",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,a group of people in a boat on a river
4210,61495,img/61495.png,0,i'll never forget the time.. your grandad put me on his shoulders so i could show my tits to slayer,train,3784,5574,5421,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,an older woman wearing glasses and smiling at the camera
4211,31096,img/31096.png,0,positivity is a mind set,train,3785,4606,482,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a child with a cast on his arm and a woman in the background
4212,7634,img/07634.png,0,talking about animal rights is fun,train,3786,4387,1037,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a group of monkeys and two people standing next to each other
4213,15076,img/15076.png,0,immigrant problem problem fixed,train,1694,555,6784,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a collage of two photos with a resume and a pen on a desk
4214,1546,img/01546.png,1,kill the jews and muslims for being anti-white,train,3787,2827,2705,"['religion', 'race']",['inciting_violence'],"['race', 'religion']","['mocking', 'inciting_violence']",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,a man in uniform in front of the eiffel tower
4215,74021,img/74021.png,1,ever notice christians are horrible drivers?,train,3788,1045,1038,['religion'],['inferiority'],['religion'],['inferiority'],0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,a car driving past a tree with a memorial on the side of the road
4216,96317,img/96317.png,0,i'm sorry i made the chewbacca sound but maybe if you shaved next time.....,train,3789,1086,4126,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man and a woman sitting in the grass
4217,39470,img/39470.png,1,"patriarchy: while the men had fun dying... the females were oppressed.. ..inside ""comfortable concentration camps"" called homes",train,3790,3544,147,['sex'],['mocking'],['sex'],['mocking'],0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,an old photo of a woman laying in the grass and a photo of a woman
4218,96213,img/96213.png,1,you know your country is multicultural when there's armed patrols on the streets belgium germany france england,train,3791,5730,935,['nationality'],['inciting_violence'],"['nationality', 'race']",['inciting_violence'],0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,a soldier in a kilt and a soldier in a military uniform
4219,56189,img/56189.png,0,hiroshima 1945 2016 detroit 1945 2016 moral of the story.. it's easier to come back from a nuclear bomb than 5 decades of big gover government policies,train,3792,1087,6364,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a black and white photo of a field with palm trees
4220,49856,img/49856.png,1,black people anthing that doesn't belong to them,train,3793,211,3856,['race'],['dehumanizing'],['race'],"['inferiority', 'dehumanizing']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,a woman holding a cup in front of her face
4221,92183,img/92183.png,0,"ilhan omar told several republicans that they should try shawarma, a delicious middle eastern dish from her culture",train,3794,3852,231,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a screenshot of a person wearing a scarf and a jacket
4222,82460,img/82460.png,0,i may be blind but at least i'm not dead,train,3795,285,111,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,rhythm and blues artist with sunglasses and a red background
4223,58129,img/58129.png,0,"me to me: ""he's cute! just don't come on too strong!"" also me:",train,3796,4396,1039,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a black and white photo of a man and woman looking at each other
4224,27068,img/27068.png,1,he went to jihad's,train,3797,1088,2836,['religion'],['dehumanizing'],['religion'],"['inferiority', 'dehumanizing']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,a woman wearing a face mask and a hacker holding a bomb
4225,78610,img/78610.png,1,the difference between moderate muslim and radical muslim follow my allah or he kill follow my allah or i kill you! you moderate muslim radical muslim,train,3798,324,7170,['religion'],"['inciting_violence', 'dehumanizing']",['religion'],"['dehumanizing', 'inciting_violence']",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,a group of people are gathered around a large globe
4226,29608,img/29608.png,0,when you're the gay friend and also the meme lord,train,1887,606,203,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,an illustration of a smiley face with a tablet on top of it
4227,19487,img/19487.png,0,"""i don't think all of the suffering of african-americans during the period of slavery can ever equate to what's been done to white conservative americans in the past 8 years of obama's presidency"" michelle bachman yes, she really said this! conservatives are destroying our future | cadof.org """,train,3799,6538,6356,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a screenshot of a woman holding a microphone and talking into a microphone
4228,8251,img/08251.png,1,the name's todd... retodd,train,1439,467,276,['disability'],['inferiority'],['disability'],"['inferiority', 'slurs']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,a man in a blue shirt sitting at a table with a calculator on his face
4229,27905,img/27905.png,0,i'm what the new working man looks like',train,3800,1089,5076,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man wearing a gray suit and a black shirt with a white background
4230,15948,img/15948.png,0,that awkward moment when there's no candy in the back,train,3801,2807,2683,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,the back of a van with its door open
4231,19268,img/19268.png,1,"oh boy i can't wait to go out and pray for allah on friday, march 15th 2019 12:30pm gmt at new zealand christchurch hello brother",train,3802,5302,5146,['religion'],['inciting_violence'],['religion'],['inciting_violence'],0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,a mosque with a fence and a gate
4232,56741,img/56741.png,0,any girls a squirter if you sever an artery,train,458,154,1696,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a couple sitting on a log in the woods
4233,59621,img/59621.png,1,"lets see if this is considered dark honey,you killed a butterfly. no butter for you for a month dad i also killed a cockroach today. nice try..",train,3803,6894,6740,['race'],['dehumanizing'],['race'],['dehumanizing'],0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,a picture of a man and a woman holding hands and a picture of a child
4234,70829,img/70829.png,0,y'all wanna see a stupid post,train,3804,4821,4663,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a group of people watching a movie at the cinema
4235,36248,img/36248.png,1,i heard you need a new tranny?,train,746,249,882,['sex'],['slurs'],['sex'],['slurs'],0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,a woman in a suit holding a gun
4236,52479,img/52479.png,1,best thing about an ethiopian blowjob?...  you know shes gonna swallow!!! well it's true,train,3805,253,432,['nationality'],['contempt'],['nationality'],['contempt'],0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,a woman standing next to a tree
4237,72508,img/72508.png,0,why are there so many female archeologist? because bitches love digging up the past,train,3806,4739,4586,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,two women are working in a garden
4238,54927,img/54927.png,1,"if a muslim beats his wife, is it domestic violence, or child abuse",train,3807,455,826,['religion'],['dehumanizing'],['religion'],"['inferiority', 'dehumanizing', 'inciting_violence']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,a man in a crowd of people with his hands up
4239,81273,img/81273.png,0,sure i shit talk the people i like but i shoot the people i don't like so that has to count for something right?,train,3808,6042,5880,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,two soldiers in camouflage uniforms holding guns in the woods
4240,87053,img/87053.png,0,@ unhumanrights,train,3809,4263,4134,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a woman is petting a dog while using her laptop
4241,13095,img/13095.png,1,how mexicans be like.. when they hear their friends kid is having a birthday party,train,3810,1090,5177,['nationality'],['dehumanizing'],['nationality'],['dehumanizing'],0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,a picture of a man holding a bundle of money and pills
4242,31586,img/31586.png,1,hurry up and hide your valuables,train,3811,3139,1002,['race'],['dehumanizing'],['race'],"['inferiority', 'dehumanizing']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,a scene from the nativity scene with three children and a camel
4243,68025,img/68025.png,1,yeah okay nigger,train,3812,6560,6384,['race'],['slurs'],['race'],['slurs'],0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,the face of a black orange and white cat with yellow and green eyes
4244,65179,img/65179.png,0,how i see kim burell everytime she grabs a mic,train,3813,1091,5529,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a group of people singing on a stage
4245,23745,img/23745.png,0,i killed someone then i found out they were annoying,train,3814,6336,6169,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a baby making a face at the camera while holding a finger up to its mouth
4246,57094,img/57094.png,0,my local mosque is really going all out for gay pride this year,train,3815,1092,4504,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a screenshot of a crowd of people walking down a street
4247,68913,img/68913.png,1,"sorry, i only grope women",train,3816,3650,3525,['sex'],['dehumanizing'],"['race', 'sex']","['inferiority', 'dehumanizing', 'inciting_violence']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,two men and a woman standing on a grass field
4248,83609,img/83609.png,0,america doesn't need a gun ban it needs an idiot ban,train,3817,6089,5927,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man wearing a hat and a sweater with a beard
4249,38942,img/38942.png,0,my husband does everything i ask but i have to ask,train,3818,3436,3319,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a young woman with her head in her hands
4250,96325,img/96325.png,1,yesterday i told my wife her soup tasted like crap today it is much better,train,3819,3761,3643,['sex'],['inciting_violence'],['sex'],['inciting_violence'],0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,a portrait of a man wearing a suit and tie
4251,59316,img/59316.png,1,great punching bag,train,3820,6961,6818,['sex'],['inciting_violence'],['sex'],"['dehumanizing', 'inciting_violence']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,a portrait of a woman with purple hair
4252,4917,img/04917.png,0,similar to sharks because all the great ones are white,train,3821,1093,6715,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a display of cakes in a display case
4253,94325,img/94325.png,0,"i don't always listen to the 80's.... but when i do, so do the neighbors",train,3822,6488,6313,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,the wallpaper with a guitarist and a group of leather jackets
4254,92513,img/92513.png,0,"yes, ilhan omar is anti-semitic and anti-american but she is on our side",train,3823,1094,1040,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a screenshot of a woman speaking into a microphone in front of an american flag
4255,90756,img/90756.png,0,obama family photo,train,3824,5983,5817,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man and two women hugging each other on a stage
4256,13428,img/13428.png,1,i've told my neighbor to keep thier pug out of my yard 3 times already,train,3825,1095,607,['disability'],['dehumanizing'],"['disability', 'sex']",['dehumanizing'],1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,a boy is holding a white dog
4257,26095,img/26095.png,0,when you're going 90 mph in a school zone and the pre-schoolers are crossing the street this is where the fun begins,train,1250,416,404,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a picture of a young man with curly hair and a black jacket
4258,1672,img/01672.png,0,when the new call of duty comes out and you're already camping,train,3826,4532,1041,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man holding a gun to a window
4259,40815,img/40815.png,0,sells you idea of heaven custom builds armored vehicle to avoid heaven as long as possible,train,3827,6179,6009,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a white van parked in front of the white house
4260,60421,img/60421.png,0,if you're protesting against this man visiting the uk... ...but protesting for this woman to return to the uk... ...then you're practicing your freedom of speech,train,3828,2959,1042,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a woman wearing a hijab and a man in a suit and tie
4261,5489,img/05489.png,0,trump says he doesn't like suppressors. well.....he's a democrat so..,train,3829,4299,4170,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man and woman in a kitchen and a man holding a remote control
4262,34768,img/34768.png,0,what a true rapist looks like,train,3830,1096,1043,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a portrait of an older man wearing suspenders and a white shirt
4263,24783,img/24783.png,1,when you go out to fight for independence but forgot to lock up the slaves,train,3831,5826,5663,['race'],['mocking'],['race'],"['mocking', 'inciting_violence']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,an illustration of the battle of bunker hill
4264,78903,img/78903.png,1,if a nigga did this he would've got the death penalty,train,3832,2705,2582,['race'],['dehumanizing'],['race'],['dehumanizing'],0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,a group of people watching a movie on a laptop computer
4265,4726,img/04726.png,0,islamic state soldiers celebrating we should kill them all,train,3833,6348,1044,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man holding a flag on top of a building
4266,25370,img/25370.png,0,porch monkey 4 life,train,3834,3447,3332,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man wearing a blue tshirt with two other men behind him
4267,28459,img/28459.png,0,"ford wants to make sure you make it home, so now included on all new mustangs, tool box holders!",train,3835,6445,6274,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a front view of a blue 1969 chevrolet camaro
4268,65392,img/65392.png,1,kylie's pregnant i'm gonna be a tranpa !,train,3836,1097,487,['sex'],['slurs'],['sex'],"['inferiority', 'slurs']",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,a woman in a red dress and a clutch posing for a picture
4269,28617,img/28617.png,0,welcome to feminism where everything is sexist and nobody understands but them,train,3837,4683,4533,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man with glasses holding a microphone
4270,27563,img/27563.png,1,when you're so racist you won't even hire white guys to commit fake white hate crimes against yourself!,train,3838,7091,6951,['race'],['contempt'],['race'],"['dehumanizing', 'contempt']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,a man in a suit and tie holding a microphone
4271,79864,img/79864.png,0,never forget,train,3839,1098,68,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a building on fire with smoke coming out of it
4272,85369,img/85369.png,0,"fuck, my mom is gonna kill me fuck, my mom is gonna kill me",train,3304,978,2784,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a woman looking at a baby doll with her hand on her face
4273,82743,img/82743.png,0,whatever this is... it's an auburn fan,train,3840,619,3139,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man wearing a orange jacket and giving a thumbs up sign
4274,46528,img/46528.png,0,if you're happy and you know it go to hell,train,3841,4368,4226,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a person holding a cat in their hand
4275,23759,img/23759.png,1,this nigar behind me ain't in compliance,train,3842,3589,3457,['race'],['slurs'],['race'],['slurs'],0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,a man standing in a kitchen looking at another man with his hands on a sink
4276,26905,img/26905.png,1,thanks trump for my new job making america white again,train,348,117,6190,['race'],['exclusion'],['race'],['exclusion'],0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,a man and woman holding a child and a tool box in a field
4277,61285,img/61285.png,0,"if evolution is true then why are there still monkeys? if the internet puts the totality of human knowledge at your fingertips, then why are there still idiots?",train,3843,4815,4654,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a portrait of a gorilla with his hand in his mouth
4278,58160,img/58160.png,0,america in reality don't let the media divide us!,train,2898,880,2385,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,two photos of two men in hospital uniforms and one man with a walker
4279,8471,img/08471.png,1,they have sex with goats wipe their asses with their hands and drink camel piss but i'm the unclean one!,train,3844,739,1045,['religion'],['dehumanizing'],['religion'],"['inferiority', 'dehumanizing']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,a black and white dog sitting in a bathroom window
4280,38790,img/38790.png,0,rabbits jump and they live for 8 years dogs walk and they live for 15 years. turtles do nothing and they live for 150 years. lesson learned,train,3845,2505,2384,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a turtle is laying on the ground in the grass
4281,34628,img/34628.png,0,"donald, you are not welcome on my show sir, i do not want to be on your show",train,3846,3956,3845,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man in a suit and a man speaking into a microphone
4282,81093,img/81093.png,0,happy birthday you sexy beast,train,3847,1099,7202,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,an older man with curly hair and a red tank top
